path,size,mtime,tracked,ignored
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.1_final.txt,18273,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.2_final.alias.json,967,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.2_final.metrics.json,1520,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.2_final.txt,18320,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.3_final.alias.json,967,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.3_final.metrics.json,1519,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.3_final.txt,18348,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.4_final.alias.json,966,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.4_final.metrics.json,1517,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_7.4_final.txt,18239,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.17_final.alias.json,979,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.17_final.metrics.json,1528,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.17_final.txt,18149,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.18_final.alias.json,979,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.18_final.metrics.json,1528,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.18_final.txt,18203,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.1_final.alias.json,967,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.1_final.metrics.json,1517,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_8.1_final.txt,18245,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.1_final.alias.json,967,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.1_final.metrics.json,1519,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.1_final.txt,18139,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.2_final.alias.json,967,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.2_final.metrics.json,1520,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.2_final.txt,18205,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.35_final.alias.json,979,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.35_final.metrics.json,1527,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/knot_9.35_final.txt,18244,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.2.1_final.alias.json,934,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.2.1_final.metrics.json,1502,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.2.1_final.txt,35550,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.3.1_final.alias.json,934,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.3.1_final.metrics.json,1515,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_0.3.1_final.txt,53102,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_2.2.1_final.alias.json,934,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_2.2.1_final.metrics.json,1499,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_2.2.1_final.txt,35803,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_4.2.1_final.alias.json,934,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_4.2.1_final.metrics.json,1508,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_4.2.1_final.txt,36546,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_5.2.1_final.alias.json,991,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_5.2.1_final.metrics.json,1551,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_5.2.1_final.txt,36681,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.2.1_final.alias.json,933,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.2.1_final.metrics.json,1507,2026-08-21T08:14:05Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.2.1_final.txt,36295,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.1_final.alias.json,991,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.1_final.metrics.json,1559,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.1_final.txt,54887,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.2_final.alias.json,990,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.2_final.metrics.json,1561,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.2_final.txt,54778,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.3_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.3_final.metrics.json,1559,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_6.3.3_final.txt,54923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.5_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.5_final.metrics.json,1551,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.5_final.txt,36490,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.6_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.6_final.metrics.json,1505,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.6_final.txt,36276,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.8_final.alias.json,991,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.8_final.metrics.json,1549,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_7.2.8_final.txt,36284,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_8.2.1_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_8.2.1_final.metrics.json,1506,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_8.2.1_final.txt,36249,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.20_final.alias.json,945,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.20_final.metrics.json,1514,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.20_final.txt,36364,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.40_final.alias.json,945,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.40_final.metrics.json,1515,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/link_9.2.40_final.txt,36311,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.11_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.11_final.metrics.json,1499,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.11_final.txt,18116,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.3_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.3_final.metrics.json,1420,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.3_final.txt,18464,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.4_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.4_final.metrics.json,1503,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.4_final.txt,36923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.5_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.5_final.metrics.json,1492,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.5_final.txt,18385,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.6_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.6_final.metrics.json,1542,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.6_final.txt,36490,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.7_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.7_final.metrics.json,1490,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.7_final.txt,18149,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.8_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.8_final.metrics.json,1505,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.8_final.txt,36361,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.9_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.9_final.metrics.json,1490,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_2.9_final.txt,18119,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.3_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.3_final.metrics.json,1436,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.3_final.txt,55281,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.6_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.6_final.metrics.json,1514,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.6_final.txt,54637,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.9_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.9_final.metrics.json,1508,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_3.9_final.txt,54549,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.15_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.15_final.metrics.json,1552,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.15_final.txt,53936,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.21_final.alias.json,934,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.21_final.metrics.json,1554,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.21_final.txt,54005,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.9_final.alias.json,923,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.9_final.metrics.json,1435,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/_archive_cache/knotplot/torus_6.9_final.txt,54045,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/configs/archive_extra_extended.json,1563,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/configs/archive_full.json,1586,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/configs/basic.json,2920,2026-08-21T08:14:06Z,yes,no
SST_Trefoil_Lobe_Orientation_Blind_Falsifier/SST_MultiTopology_Knot_Link_TBK_RPO_Falsifier_v0.4.5.3/configs/extended.json,2971,2026-08-21T08:14:06Z,yes,no
